EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
2017p036215|2017-01-14T09:31:45|-18.760|176.350|10.0|GNS|GNS|GNS|2017p036215|M|4.2|GNS|1770 km north of Cape Reinga
2017p101400|2017-02-07T12:23:29|-22.616|-178.272|663.4|GNS|GNS|GNS|2017p101400|M|4.6|GNS|1575 km north-east of Cape Reinga
2017p040241|2017-01-15T21:19:44|-31.976|178.769|33.0|GNS|GNS|GNS|2017p040241|M|4.2|GNS|580 km north-east of Whangarei
2016p909516|2016-12-02T12:28:51|-30.875|178.128|33.0|GNS|GNS|GNS|2016p909516|M|4.3|GNS|640 km north-east of Whangarei
2017p036308|2017-01-14T10:25:20|-42.191|173.514|5.7|GNS|GNS|GNS|2017p036308|M|4.3|GNS|25 km north-west of Kaikoura
2016p873821|2016-11-19T07:32:09|-41.795|174.287|12.7|GNS|GNS|GNS|2016p873821|M|4.1|GNS|20 km south-east of Seddon
2018p739735|2018-10-01T16:50:18|-30.903|177.760|33.0|GNS|GNS|GNS|2018p739735|M|4.5|GNS|615 km north-east of Cape Reinga
2016p985985|2016-12-30T19:31:58|-31.342|-178.577|5.1|GNS|GNS|GNS|2016p985985|M|4.4|GNS|750 km north-east of Te Araroa
2016p906876|2016-12-01T13:03:56|-41.741|174.436|9.7|GNS|GNS|GNS|2016p906876|M|4.2|GNS|30 km east of Seddon
2016p907586|2016-12-01T19:20:30|-30.224|-178.179|293.5|GNS|GNS|GNS|2016p907586|M|4.1|GNS|880 km north of Te Araroa
2017p042253|2017-01-16T15:12:24|-34.896|-179.036|150.5|GNS|GNS|GNS|2017p042253|M|4.1|GNS|380 km north-east of Te Araroa
2017p095675|2017-02-05T09:35:56|-45.411|166.165|5.0|GNS|GNS|GNS|2017p095675|M|5.1|GNS|120 km west of Te Anau
2016p908054|2016-12-01T23:28:40|-20.815|-178.505|573.0|GNS|GNS|GNS|2016p908054|M|4.2|GNS|1735 km north-east of Cape Reinga
2016p986310|2016-12-30T22:25:59|-42.537|173.378|14.9|GNS|GNS|GNS|2016p986310|M|4.1|GNS|25 km south-west of Kaikoura
2016p910905|2016-12-03T00:50:17|-41.696|174.316|12.0|GNS|GNS|GNS|2016p910905|M|4.1|GNS|20 km east of Seddon
2017p876306|2017-11-21T05:36:27|-40.131|174.113|107.0|GNS|GNS|GNS|2017p876306|M|4.3|GNS|55 km south-west of Waverley
2016p907628|2016-12-01T19:44:36|-41.699|174.288|12.1|GNS|GNS|GNS|2016p907628|M|4.3|GNS|15 km east of Seddon
2018p740352|2018-10-01T22:19:08|-32.452|-179.962|380.9|GNS|GNS|GNS|2018p740352|M|4.3|GNS|590 km north of Te Araroa
2018p740587|2018-10-02T00:16:45|-10.460|120.160|26.0|GNS|GNS|GNS|2018p740587|M|5.4|GNS|5925 km north-west of Milford Sound
2018p740588|2018-10-02T00:23:04|-25.350|-179.382|511.9|GNS|GNS|GNS|2018p740588|M|4.4|GNS|1260 km north-east of Cape Reinga
2016p946148|2016-12-16T01:48:04|-42.327|173.729|7.6|GNS|GNS|GNS|2016p946148|M|4.1|GNS|5 km north-east of Kaikoura
2017p044834|2017-01-17T14:07:39|-42.094|173.056|30.4|GNS|GNS|GNS|2017p044834|M|4.0|GNS|35 km south-east of St Arnaud
2018p963198|2018-12-23T09:11:36|-34.699|-178.545|33.0|GNS|GNS|GNS|2018p963198|M|4.4|GNS|425 km north-east of Te Araroa
2018p962489|2018-12-23T02:53:30|-35.143|-179.042|33.0|GNS|GNS|GNS|2018p962489|M|4.2|GNS|360 km north-east of Te Araroa
2019p043317|2019-01-17T00:37:34|-25.030|-179.637|562.1|GNS|GNS|GNS|2019p043317|mB|4.2|GNS|1275 km north-east of Cape Reinga
2018p963745|2018-12-23T14:02:15|-31.441|-179.553|314.0|GNS|GNS|GNS|2018p963745|mB|4.9|GNS|710 km north of Te Araroa
2018p741690|2018-10-02T10:08:37|-17.830|167.850|10.0|GNS|GNS|GNS|2018p741690|M|5.1|GNS|1900 km north of Cape Reinga
2017p046628|2017-01-18T06:02:59|-32.859|179.182|33.0|GNS|GNS|GNS|2017p046628|M|4.2|GNS|530 km north of Te Araroa
2017p078516|2017-01-30T01:10:12|-31.805|-177.138|33.0|GNS|GNS|GNS|2017p078516|M|4.6|GNS|765 km north-east of Te Araroa
2018p742656|2018-10-02T18:44:14|-24.961|-179.129|540.0|GNS|GNS|GNS|2018p742656|M|4.7|GNS|1310 km north-east of Cape Reinga
2018p964331|2018-12-23T19:14:48|-31.559|-179.038|327.9|GNS|GNS|GNS|2018p964331|mB|4.9|GNS|710 km north of Te Araroa
2016p876450|2016-11-20T06:52:48|-42.470|173.350|5.0|GNS|GNS|GNS|2016p876450|M|4.9|GNS|25 km west of Kaikoura
2018p743860|2018-10-03T05:23:24|-10.390|160.650|10.0|GNS|GNS|GNS|2018p743860|M|5.3|GNS|2930 km north-west of Cape Reinga
2018p743898|2018-10-03T05:46:25|-28.844|-175.910|33.0|GNS|GNS|GNS|2018p743898|M|4.7|GNS|1110 km north-east of Te Araroa
2016p909457|2016-12-02T11:56:40|-24.161|179.845|522.0|GNS|GNS|GNS|2016p909457|M|4.8|GNS|1330 km north-east of Cape Reinga
2018p964425|2018-12-23T20:05:29|-34.371|-179.309|170.2|GNS|GNS|GNS|2018p964425|M|4.3|GNS|415 km north-east of Te Araroa
2016p949882|2016-12-17T10:51:10|-4.505|153.522|95.0|GNS|GNS|GNS|2016p949882|M|7.4|GNS|3855 km north-west of Cape Reinga
2018p964776|2018-12-23T23:08:43|-20.290|-175.100|113.0|GNS|GNS|GNS|2018p964776|mB|6.1|GNS|1975 km north-east of Cape Reinga
2017p079942|2017-01-30T13:53:25|-44.131|168.728|6.2|GNS|GNS|GNS|2017p079942|M|4.6|GNS|35 km south-west of Haast
2016p949951|2016-12-17T11:27:36|-5.629|154.022|8.0|GNS|GNS|GNS|2016p949951|M|5.7|GNS|3720 km north-west of Cape Reinga
2020p212284|2020-03-19T13:05:06|-35.168|179.412|152.6|GNS|GNS|GNS|2020p212284|M|4.2|GNS|285 km north of Te Araroa
2016p950014|2016-12-17T12:01:07|-6.297|154.440|83.0|GNS|GNS|GNS|2016p950014|M|4.7|GNS|3635 km north-west of Cape Reinga
2016p879499|2016-11-21T09:57:28|-41.821|174.225|5.3|GNS|GNS|GNS|2016p879499|M|4.1|GNS|20 km south-east of Seddon
2016p875317|2016-11-19T20:48:54|-41.698|174.308|11.7|GNS|GNS|GNS|2016p875317|M|4.6|GNS|20 km east of Seddon
2016p949921|2016-12-17T11:11:25|-5.865|154.326|47.0|GNS|GNS|GNS|2016p949921|M|5.7|GNS|3680 km north-west of Cape Reinga
2017p049403|2017-01-19T06:41:11|-30.996|-179.680|408.3|GNS|GNS|GNS|2017p049403|M|4.7|GNS|755 km north of Te Araroa
2017p049921|2017-01-19T11:14:50|-30.319|-179.518|33.0|GNS|GNS|GNS|2017p049921|M|5.1|GNS|830 km north-east of Whangarei
2017p093072|2017-02-04T10:29:10|-40.337|174.494|76.6|GNS|GNS|GNS|2017p093072|M|4.6|GNS|60 km south of Waverley
2017p095843|2017-02-05T11:05:33|-42.719|172.749|13.0|GNS|GNS|GNS|2017p095843|M|4.3|GNS|10 km north-west of Culverden
2016p875481|2016-11-19T22:15:33|-33.020|-179.618|98.0|GNS|GNS|GNS|2016p875481|M|4.9|GNS|540 km north of Te Araroa
2018p964986|2018-12-24T01:00:52|-20.120|-175.220|78.0|GNS|GNS|GNS|2018p964986|mB|5.0|GNS|1980 km north-east of Cape Reinga
2016p877534|2016-11-20T16:30:19|-41.707|174.313|12.5|GNS|GNS|GNS|2016p877534|M|4.1|GNS|20 km east of Seddon
2016p876039|2016-11-20T03:13:07|-32.926|-179.948|33.0|GNS|GNS|GNS|2016p876039|M|4.3|GNS|540 km north of Te Araroa
2016p876927|2016-11-20T11:05:50|-32.178|-176.854|40.0|GNS|GNS|GNS|2016p876927|M|4.7|GNS|745 km north-east of Te Araroa
2016p876972|2016-11-20T11:30:52|-42.429|173.193|5.0|GNS|GNS|GNS|2016p876972|M|4.1|GNS|30 km east of Hanmer Springs
2018p966352|2018-12-24T13:12:07|-34.571|179.734|186.0|GNS|GNS|GNS|2018p966352|M|5.0|GNS|360 km north of Te Araroa
2018p967166|2018-12-24T20:25:15|-33.896|179.777|344.6|GNS|GNS|GNS|2018p967166|MLv|4.1|GNS|430 km north of Te Araroa
2018p886660|2018-11-25T01:32:31|-47.900|165.454|12.0|GNS|GNS|GNS|2018p886660|M|4.2|GNS|85 km west of Snares Islands
2018p886661|2018-11-25T01:34:47|-47.858|165.505|12.0|GNS|GNS|GNS|2018p886661|M|4.1|GNS|80 km west of Snares Islands
2018p880887|2018-11-22T22:13:57|-21.506|-177.992|577.1|GNS|GNS|GNS|2018p880887|M|4.9|GNS|1695 km north-east of Cape Reinga
2017p751057|2017-10-05T21:23:22|-49.126|164.409|5.0|GNS|GNS|GNS|2017p751057|M|4.6|GNS|200 km south-west of Snares Islands
2019p042798|2019-01-16T20:01:36|-30.141|-179.963|252.6|GNS|GNS|GNS|2019p042798|M|4.3|GNS|815 km north-east of Whangarei
2019p175010|2019-03-06T18:04:32|-31.928|-178.377|33.0|GNS|GNS|GNS|2019p175010|mB|4.9|GNS|695 km north-east of Te Araroa
2018p882324|2018-11-23T10:51:59|-52.260|-26.990|83.0|GNS|GNS|GNS|2018p882324|M|5.2|GNS|8815 km south of Snares Islands
2016p878954|2016-11-21T05:06:42|-41.939|174.044|10.1|GNS|GNS|GNS|2016p878954|M|4.6|GNS|25 km south of Seddon
2016p878059|2016-11-20T20:57:43|-31.643|-68.764|115.0|GNS|GNS|GNS|2016p878059|M|6.4|GNS|9555 km south-east of Dunedin
2016p880765|2016-11-21T20:59:49|37.393|141.387|9.0|GNS|GNS|GNS|2016p880765|M|6.7|GNS|8585 km north-west of Cape Reinga
2016p912414|2016-12-03T14:11:12|-22.637|-176.338|155.0|GNS|GNS|GNS|2016p912414|M|4.9|GNS|1685 km north-east of Cape Reinga
2017p001224|2017-01-01T10:52:23|-41.562|174.450|10.5|GNS|GNS|GNS|2017p001224|M|4.3|GNS|30 km east of Seddon
2017p094382|2017-02-04T22:05:04|-30.303|-177.672|33.0|GNS|GNS|GNS|2017p094382|M|4.5|GNS|890 km north-east of Te Araroa
2016p950316|2016-12-17T14:47:32|-31.735|-176.278|33.0|GNS|GNS|GNS|2016p950316|M|4.9|GNS|815 km north-east of Te Araroa
2016p914139|2016-12-04T05:24:05|4.505|127.834|139.0|GNS|GNS|GNS|2016p914139|M|5.2|GNS|6375 km north-west of Cape Reinga
2016p950493|2016-12-17T16:13:59|-5.398|153.663|59.0|GNS|GNS|GNS|2016p950493|M|5.0|GNS|3760 km north-west of Cape Reinga
2016p913880|2016-12-04T03:15:47|-41.690|174.236|10.7|GNS|GNS|GNS|2016p913880|M|5.5|GNS|10 km east of Seddon
2016p951170|2016-12-17T22:21:32|-26.789|-177.524|133.0|GNS|GNS|GNS|2016p951170|Mw(mB)|4.7|GNS|1255 km north-east of Whangarei
2016p950166|2016-12-17T13:22:29|-6.304|154.554|9.0|GNS|GNS|GNS|2016p950166|Mw(mB)|5.4|GNS|3625 km north-west of Cape Reinga
2017p093319|2017-02-04T12:39:39|-33.740|179.903|21.8|GNS|GNS|GNS|2017p093319|M|4.7|GNS|450 km north of Te Araroa
2016p914194|2016-12-04T06:03:04|-42.551|173.135|5.0|GNS|GNS|GNS|2016p914194|M|4.0|GNS|25 km east of Hanmer Springs
2016p951629|2016-12-18T02:24:46|-23.102|-175.750|51.0|GNS|GNS|GNS|2016p951629|M|4.8|GNS|1685 km north-east of Cape Reinga
2016p915125|2016-12-04T14:14:31|-16.952|-174.062|128.0|GNS|GNS|GNS|2016p915125|M|4.3|GNS|2340 km north-east of Cape Reinga
2016p913211|2016-12-03T21:19:06|-38.726|177.482|11.3|GNS|GNS|GNS|2016p913211|M|4.3|GNS|35 km north of Wairoa
2016p952114|2016-12-18T06:39:42|-6.300|154.351|12.0|GNS|GNS|GNS|2016p952114|M|5.7|GNS|3640 km north-west of Cape Reinga
2016p952175|2016-12-18T07:13:03|-6.352|154.538|10.0|GNS|GNS|GNS|2016p952175|M|5.3|GNS|3625 km north-west of Cape Reinga
2017p768150|2017-10-12T05:04:21|-4.798|154.868|428.4|GNS|GNS|GNS|2017p768150|M|4.2|GNS|3760 km north-west of Cape Reinga
2016p952664|2016-12-18T11:39:53|-41.816|174.203|8.6|GNS|GNS|GNS|2016p952664|M|4.0|GNS|15 km south-east of Seddon
2016p916307|2016-12-05T00:44:34|-17.267|-174.006|75.0|GNS|GNS|GNS|2016p916307|M|4.7|GNS|2315 km north-east of Cape Reinga
2016p915239|2016-12-04T15:19:31|-42.126|173.696|12.0|GNS|GNS|GNS|2016p915239|M|4.3|GNS|30 km north of Kaikoura
2016p880389|2016-11-21T17:51:37|-42.154|173.582|5.0|GNS|GNS|GNS|2016p880389|M|5.0|GNS|25 km north of Kaikoura
2016p881756|2016-11-22T05:59:55|-42.932|172.919|9.2|GNS|GNS|GNS|2016p881756|M|4.6|GNS|15 km south of Culverden
2017p059122|2017-01-22T21:00:16|-37.745|177.544|29.1|GNS|GNS|GNS|2017p059122|M|5.1|GNS|10 km west of Te Kaha
2016p878692|2016-11-21T02:47:09|-41.664|174.238|10.8|GNS|GNS|GNS|2016p878692|M|4.1|GNS|10 km east of Seddon
2016p917010|2016-12-05T07:01:13|-30.157|-178.393|10.0|GNS|GNS|GNS|2016p917010|M|4.4|GNS|880 km north of Te Araroa
2016p953612|2016-12-18T19:57:53|-6.105|154.672|33.0|GNS|GNS|GNS|2016p953612|M|5.6|GNS|3640 km north-west of Cape Reinga
2016p954351|2016-12-19T02:38:25|-45.171|167.300|55.5|GNS|GNS|GNS|2016p954351|M|4.8|GNS|40 km north-west of Te Anau
2019p719747|2019-09-24T07:18:38|-20.889|-178.393|536.0|GNS|GNS|GNS|2019p719747|mB|5.1|GNS|1735 km north-east of Cape Reinga
2016p915361|2016-12-04T16:24:09|-32.173|-179.826|33.0|GNS|GNS|GNS|2016p915361|M|4.4|GNS|625 km north of Te Araroa
2017p003805|2017-01-02T09:47:19|-42.338|173.558|5.5|GNS|GNS|GNS|2017p003805|M|4.6|GNS|10 km north-west of Kaikoura
2016p916370|2016-12-05T01:13:04|-7.316|123.380|526.0|GNS|GNS|GNS|2016p916370|M|5.3|GNS|5860 km west of Cape Reinga
2018p746432|2018-10-04T04:16:25|-18.391|-177.766|650.0|GNS|GNS|GNS|2018p746432|M|4.7|GNS|2010 km north-east of Cape Reinga
2018p748827|2018-10-05T01:35:20|-45.166|167.397|43.7|GNS|GNS|GNS|2018p748827|M|4.1|GNS|35 km north-west of Te Anau
2016p880764|2016-11-21T20:59:49|37.393|141.387|9.0|GNS|GNS|GNS|2016p880764|M|6.8|GNS|8585 km north-west of Cape Reinga
2016p880176|2016-11-21T15:58:11|-42.491|173.192|5.0|GNS|GNS|GNS|2016p880176|M|4.4|GNS|25 km east of Hanmer Springs
2016p916070|2016-12-04T22:41:16|-30.542|-179.619|273.3|GNS|GNS|GNS|2016p916070|M|4.1|GNS|805 km north-east of Whangarei
2016p918765|2016-12-05T22:38:15|-41.986|173.928|13.2|GNS|GNS|GNS|2016p918765|M|4.1|GNS|35 km south of Seddon
2016p955304|2016-12-19T10:59:37|-5.749|153.779|10.0|GNS|GNS|GNS|2016p955304|M|5.4|GNS|3720 km north-west of Cape Reinga
2016p957335|2016-12-20T05:08:26|-42.646|172.883|9.3|GNS|GNS|GNS|2016p957335|M|4.0|GNS|10 km south of Hanmer Springs
2016p954611|2016-12-19T04:55:55|-33.001|-179.311|33.0|GNS|GNS|GNS|2016p954611|M|4.9|GNS|555 km north-east of Te Araroa
2016p880766|2016-11-21T20:59:49|37.393|141.387|9.0|GNS|GNS|GNS|2016p880766|M|6.9|GNS|8585 km north-west of Cape Reinga
2016p880812|2016-11-21T21:36:55|-42.564|174.015|12.0|GNS|GNS|GNS|2016p880812|M|4.0|GNS|30 km south-east of Kaikoura
2016p880865|2016-11-21T22:04:58|-40.314|176.775|13.6|GNS|GNS|GNS|2016p880865|M|4.3|GNS|10 km east of Porangahau
2016p880771|2016-11-21T21:15:08|-37.406|176.648|185.6|GNS|GNS|GNS|2016p880771|M|4.3|GNS|50 km north-east of Tauranga
2016p957254|2016-12-20T04:20:33|-15.158|167.548|117.0|GNS|GNS|GNS|2016p957254|M|4.3|GNS|2195 km north of Cape Reinga
2016p881352|2016-11-22T02:23:38|-32.757|-179.435|33.0|GNS|GNS|GNS|2016p881352|M|4.8|GNS|575 km north of Te Araroa
2016p954727|2016-12-19T05:56:19|-26.822|-177.852|181.0|GNS|GNS|GNS|2016p954727|M|4.4|GNS|1235 km north-east of Whangarei
2016p881666|2016-11-22T05:12:11|-42.938|172.961|7.7|GNS|GNS|GNS|2016p881666|M|4.8|GNS|15 km south-east of Culverden
2016p920816|2016-12-06T16:49:19|-31.002|-179.903|404.0|GNS|GNS|GNS|2016p920816|Mw(mB)|4.7|GNS|745 km north-east of Whangarei
2016p957657|2016-12-20T07:56:21|-22.292|-176.051|131.0|GNS|GNS|GNS|2016p957657|M|5.4|GNS|1735 km north-east of Cape Reinga
2017p059204|2017-01-22T21:41:49|-33.311|-177.952|33.0|GNS|GNS|GNS|2017p059204|M|4.9|GNS|580 km north-east of Te Araroa
2016p881118|2016-11-22T00:19:42|-40.674|177.229|29.1|GNS|GNS|GNS|2016p881118|M|5.5|GNS|65 km south-east of Porangahau
2017p003860|2017-01-02T10:15:18|-23.315|179.349|534.7|GNS|GNS|GNS|2017p003860|Mw(mB)|5.7|GNS|1390 km north-east of Cape Reinga
2017p008783|2017-01-04T06:00:07|-39.893|174.684|93.1|GNS|GNS|GNS|2017p008783|M|4.1|GNS|10 km south of Waverley
2016p881669|2016-11-22T05:13:34|-42.933|172.957|7.2|GNS|GNS|GNS|2016p881669|M|5.8|GNS|15 km south-east of Culverden
2017p057274|2017-01-22T04:31:58|-14.800|161.717|150.0|GNS|GNS|GNS|2017p057274|M|7.0|GNS|2435 km north-west of Cape Reinga
2016p881601|2016-11-22T04:37:22|-41.761|174.251|9.8|GNS|GNS|GNS|2016p881601|M|4.0|GNS|15 km south-east of Seddon
2016p881704|2016-11-22T05:31:57|-42.933|172.915|6.3|GNS|GNS|GNS|2016p881704|M|4.5|GNS|15 km south of Culverden
2017p004198|2017-01-02T13:14:02|-23.335|-179.306|555.0|GNS|GNS|GNS|2017p004198|mB|6.1|GNS|1455 km north-east of Cape Reinga
2016p957761|2016-12-20T08:49:23|-10.180|161.001|19.0|GNS|GNS|GNS|2016p957761|M|5.0|GNS|2935 km north-west of Cape Reinga
2016p881916|2016-11-22T07:25:00|-42.928|172.956|5.0|GNS|GNS|GNS|2016p881916|M|4.3|GNS|15 km south-east of Culverden
2016p882872|2016-11-22T15:54:12|-41.557|174.446|12.0|GNS|GNS|GNS|2016p882872|M|4.4|GNS|30 km east of Seddon
2016p882181|2016-11-22T09:46:04|-42.947|172.899|6.4|GNS|GNS|GNS|2016p882181|M|4.2|GNS|15 km south of Culverden
2016p922038|2016-12-07T03:42:15|-37.352|179.964|12.0|GNS|GNS|GNS|2016p922038|M|4.1|GNS|140 km east of Te Araroa
2016p958181|2016-12-20T12:33:14|-10.178|160.915|10.0|GNS|GNS|GNS|2016p958181|M|5.7|GNS|2940 km north-west of Cape Reinga
2017p087353|2017-02-02T07:41:42|-44.082|169.962|5.0|GNS|GNS|GNS|2017p087353|M|4.0|GNS|20 km north-west of Twizel
2016p881727|2016-11-22T05:44:09|-42.933|172.936|7.3|GNS|GNS|GNS|2016p881727|M|4.6|GNS|15 km south of Culverden
2016p882894|2016-11-22T16:03:28|-24.910|179.801|495.0|GNS|GNS|GNS|2016p882894|M|4.5|GNS|1255 km north-east of Cape Reinga
2016p883338|2016-11-22T20:03:00|-40.343|176.760|14.6|GNS|GNS|GNS|2016p883338|M|4.2|GNS|10 km east of Porangahau
2016p884997|2016-11-23T10:46:36|-42.174|173.517|5.0|GNS|GNS|GNS|2016p884997|M|4.1|GNS|25 km north-west of Kaikoura
2016p959735|2016-12-21T02:27:08|-42.382|173.715|9.2|GNS|GNS|GNS|2016p959735|M|4.7|GNS|Within 5 km of Kaikoura
2017p054797|2017-01-21T06:34:30|-30.679|-178.890|300.0|GNS|GNS|GNS|2017p054797|M|4.3|GNS|810 km north of Te Araroa
2016p958838|2016-12-20T18:29:19|-41.740|174.125|10.8|GNS|GNS|GNS|2016p958838|M|4.1|GNS|5 km south-east of Seddon
2017p083609|2017-01-31T22:26:51|-34.328|-179.806|33.0|GNS|GNS|GNS|2017p083609|M|4.3|GNS|400 km north-east of Te Araroa
2017p088539|2017-02-02T18:12:30|-31.153|-179.531|354.8|GNS|GNS|GNS|2017p088539|M|4.3|GNS|740 km north of Te Araroa
2017p007875|2017-01-03T21:53:09|-22.548|-179.753|33.0|GNS|GNS|GNS|2017p007875|M|5.9|GNS|1505 km north-east of Cape Reinga
2017p056210|2017-01-21T19:08:44|-42.291|173.730|14.9|GNS|GNS|GNS|2017p056210|M|4.3|GNS|10 km north of Kaikoura
2017p786874|2017-10-19T03:25:52|-33.542|-178.772|33.0|GNS|GNS|GNS|2017p786874|M|4.5|GNS|520 km north-east of Te Araroa
2017p887030|2017-11-25T04:47:00|-30.012|-169.824|150.0|GNS|GNS|GNS|2017p887030|M|5.3|GNS|1375 km north-east of Te Araroa
2016p960504|2016-12-21T09:14:12|-31.676|-179.608|333.0|GNS|GNS|GNS|2016p960504|Mw(mB)|5.0|GNS|685 km north of Te Araroa
2018p762078|2018-10-09T23:12:33|-17.809|-174.569|356.7|GNS|GNS|GNS|2018p762078|M|5.4|GNS|2235 km north-east of Cape Reinga
2016p882187|2016-11-22T09:49:38|-42.944|172.965|7.9|GNS|GNS|GNS|2016p882187|M|5.0|GNS|20 km south-east of Culverden
2016p922917|2016-12-07T11:30:23|-42.349|173.429|5.8|GNS|GNS|GNS|2016p922917|M|4.6|GNS|20 km west of Kaikoura
2018p969012|2018-12-25T12:48:05|-30.585|-177.252|33.0|GNS|GNS|GNS|2018p969012|mB|5.0|GNS|875 km north-east of Te Araroa
2018p764518|2018-10-10T20:48:20|-5.739|151.251|40.0|GNS|GNS|GNS|2018p764518|M|6.7|GNS|3865 km north-west of Cape Reinga
2017p055555|2017-01-21T13:16:24|-30.610|-179.074|300.0|GNS|GNS|GNS|2017p055555|M|4.7|GNS|810 km north of Te Araroa
2016p960502|2016-12-21T09:14:09|-31.889|-178.477|405.2|GNS|GNS|GNS|2016p960502|M|5.2|GNS|695 km north-east of Te Araroa
2017p056074|2017-01-21T17:53:32|-32.890|-177.993|172.9|GNS|GNS|GNS|2017p056074|M|4.9|GNS|620 km north-east of Te Araroa
2017p060166|2017-01-23T06:16:39|-41.648|174.287|9.9|GNS|GNS|GNS|2017p060166|M|4.6|GNS|15 km east of Seddon
2017p014499|2017-01-06T08:45:17|-41.646|174.291|8.6|GNS|GNS|GNS|2017p014499|M|4.8|GNS|15 km east of Seddon
2016p921247|2016-12-06T20:40:46|-41.758|174.239|9.4|GNS|GNS|GNS|2016p921247|M|4.5|GNS|15 km south-east of Seddon
2016p959505|2016-12-21T00:17:14|-7.500|127.900|150.0|GNS|GNS|GNS|2016p959505|M|6.2|GNS|5460 km west of Cape Reinga
2017p008970|2017-01-04T07:39:23|-40.602|176.143|17.7|GNS|GNS|GNS|2017p008970|M|4.1|GNS|5 km south-west of Pongaroa
2016p883896|2016-11-23T01:00:14|-41.711|174.269|11.7|GNS|GNS|GNS|2016p883896|M|4.7|GNS|15 km east of Seddon
2016p921423|2016-12-06T22:03:33|5.283|96.168|13.0|GNS|GNS|GNS|2016p921423|M|6.5|GNS|8995 km west of Milford Sound
2016p883292|2016-11-22T19:38:18|-36.988|177.062|191.3|GNS|GNS|GNS|2016p883292|M|4.9|GNS|100 km north-west of Te Kaha
2016p921443|2016-12-06T22:25:10|-42.268|173.727|13.1|GNS|GNS|GNS|2016p921443|M|4.0|GNS|15 km north of Kaikoura
2016p962988|2016-12-22T07:19:56|-34.640|-178.730|33.0|GNS|GNS|GNS|2016p962988|Mw(mB)|5.5|GNS|420 km north-east of Te Araroa
2016p965164|2016-12-23T02:39:53|-41.688|174.309|15.1|GNS|GNS|GNS|2016p965164|M|4.3|GNS|15 km east of Seddon
2016p883266|2016-11-22T19:24:08|-42.022|173.709|12.0|GNS|GNS|GNS|2016p883266|M|4.2|GNS|40 km north of Kaikoura
2017p007601|2017-01-03T19:27:53|-24.430|178.938|33.0|GNS|GNS|GNS|2017p007601|M|5.3|GNS|1260 km north-east of Cape Reinga
2016p922934|2016-12-07T11:39:22|-42.126|173.630|5.0|GNS|GNS|GNS|2016p922934|M|4.2|GNS|30 km north of Kaikoura
2016p962803|2016-12-22T05:41:32|-41.801|174.104|18.8|GNS|GNS|GNS|2016p962803|M|4.5|GNS|10 km south of Seddon
2016p925858|2016-12-08T13:37:30|-42.238|172.966|5.0|GNS|GNS|GNS|2016p925858|M|4.1|GNS|30 km north of Hanmer Springs
2017p009525|2017-01-04T12:34:19|-33.279|-178.492|225.6|GNS|GNS|GNS|2017p009525|M|4.5|GNS|560 km north-east of Te Araroa
2016p964734|2016-12-22T22:50:32|-38.208|176.034|157.9|GNS|GNS|GNS|2016p964734|M|4.3|GNS|10 km east of Tokoroa
2016p922676|2016-12-07T09:18:53|-21.893|-176.407|149.0|GNS|GNS|GNS|2016p922676|M|4.4|GNS|1750 km north-east of Cape Reinga
2017p012002|2017-01-05T10:34:56|-42.277|173.557|10.4|GNS|GNS|GNS|2017p012002|M|4.4|GNS|15 km north-west of Kaikoura
2017p064498|2017-01-24T20:37:59|-6.090|154.170|35.0|GNS|GNS|GNS|2017p064498|M|5.4|GNS|3670 km north-west of Cape Reinga
2016p886094|2016-11-23T20:30:24|-47.957|165.057|12.0|GNS|GNS|GNS|2016p886094|M|5.3|GNS|115 km west of Snares Islands
2016p886502|2016-11-24T00:08:29|-41.966|174.029|11.7|GNS|GNS|GNS|2016p886502|M|4.3|GNS|30 km south of Seddon
2016p887896|2016-11-24T12:30:09|-32.968|-177.429|10.0|GNS|GNS|GNS|2016p887896|M|4.4|GNS|640 km north-east of Te Araroa
2017p012082|2017-01-05T11:17:34|-41.807|174.037|14.4|GNS|GNS|GNS|2017p012082|M|5.4|GNS|15 km south of Seddon
2016p924717|2016-12-08T03:25:26|-17.157|-174.472|166.0|GNS|GNS|GNS|2016p924717|M|4.7|GNS|2300 km north-east of Cape Reinga
2016p926321|2016-12-08T17:38:46|-10.681|161.327|40.0|GNS|GNS|GNS|2016p926321|Mw(mB)|7.3|GNS|2870 km north-west of Cape Reinga
2018p970792|2018-12-26T04:34:47|-17.954|-177.977|558.0|GNS|GNS|GNS|2018p970792|mB|4.6|GNS|2045 km north-east of Cape Reinga
2018p971092|2018-12-26T07:17:19|-31.899|179.893|500.0|GNS|GNS|GNS|2018p971092|M|4.6|GNS|650 km north of Te Araroa
2018p770801|2018-10-13T04:34:15|1.464|125.406|106.0|GNS|GNS|GNS|2018p770801|Mw(mB)|5.0|GNS|6325 km north-west of Cape Reinga
2017p974394|2017-12-27T12:34:01|-25.931|-174.226|205.6|GNS|GNS|GNS|2017p974394|M|5.5|GNS|1470 km north-east of Te Araroa
2016p963197|2016-12-22T09:11:28|-42.125|178.008|66.0|GNS|GNS|GNS|2016p963197|mb|4.0|GNS|200 km south-east of Castlepoint
2016p884917|2016-11-23T10:04:12|-41.718|174.253|11.8|GNS|GNS|GNS|2016p884917|M|4.4|GNS|15 km east of Seddon
